FINAL    Mensagem
-1	e esse notebook dell xps 13 que é tipo um macbook com windows ein
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano
1	esse notebook da dell tem uma tela linda, mas dá problema toda hora em driver de vídeo e é o que eu mais uso
-1	fulano é sim! eu tenho um notebook dell e sempre da problema no wifi
1	finalmente depois de anos consegui comprar meu notebook e o melhor que é um dell (visivelmente inteligente)
-1	além de vir com baidu,o notebook da fulano ainda tem seu próprio e horrível sistema de recuperação de fabrica. #fail fulano
1	depois de macbook os melhore notebook são da dell meu deus aquilo era desumano de bom
-1	nas opções do laptop mag indicaram o dell xps 13. aquele notebook é horroroso em questões de design
1	sobre meu notebook ,a dell viu que tem algo estranho e vai mandar alguém vim arrumar. yay
-1	a tela do meu notebook dell é muito apagada e sem brilho, quando jogo na tv ou no mac parece outra coisa
1	aff preciso muito de um notebook dell ajuda nois aí
-1	reclame aqui - dell computadores do brasil - dell erra na entrega e não cumpre prazo
-1	hd do meu notebook da fulano estragou em um ano de uso. gg
-1	tenta voltar seu notebook da dell do windows 10 para o windows 8.1, você vai ver que bosta é isso. tela preta 5 horas
-1	cara, eu e o google manjamos mais de arrumar meu notebook do que o suporte da dell
1	saudades de quando eu tinha um notebook da dell
-1	vou mandar esse notebook de volta pra dell com uma bomba atômica dentro, porque é uma porcaria mesmo
1	parabéns para dell por ter feito um notebook que é tão fácil e prático de se fazer uma manutenção
-1	esse notebook da dell nem presta essa porra ta com problema de junta!
-1	finalmente comprei meu notebook amém senhor finalmente comprei um da samsung msm porque da dell ta caro
-1	é muito fácil achar reclamações da fulano fulano fulano não quer ter dor de cabeça,pesquise!
-1	dá uma olhada nessa reclamação contra dell computadores do brasil no fulano -
1	notebook da dell é tão bão,mas dá tanta atualização
-1	a maldita dell não me deixa carregar a bateria do note. e amanhã não vai ter luz
1	tava lembrando aqui que meu notebook ja ta pra completar 3 anos,com um total de 0 defeitos até então... dell é foda viu
-1	nunca comprem notebook na loja
1	fulano a letra é feia, mas pelo menos tem o notebook da dell
1	fulano dell é top,ponta firme em qualquer problema que você tiver,tem uma assistência eficiente e rápida,acho uma ótima marca! notebook top
-1	e eu que havia comprado um notebook fulano apostando no suporte rápido,dancei. saudades dos meus sony vaio
-1	quero processar a dell pelos tweets sobre o horário de verão perdidos porque meu notebook reiniciou
-1	dell é o notebook que tem estrutura mais fraca, sempre quebra
-1	fulano fulano fulano inspiron 15 5547 defeito ! vejam o video !!! cuidado!
-1	notebook dell inspiration 15 é uma roubada, não comprem
-1	já tinha até esquecido do meu notebook , ai recebo um email da dell informando que só hoje que começaram a arrumar ele
1	fulano sim não era poderoso como eu queria,mas eu notebook da dell lindo e melhor que o meu antigo
1	eu to deitando em posição fetal e pensando "porque n comprei notebook da dell?"
-1	aí seu notebook novinho dá pau... e você descobre que tem um monte de gente na mesma situação... nunca comprem dell! #erro0xc000021a
-1	desculpas eu já ouvi demais quero solução!!!
1	sdds notebook dell (sempre achei os lenovo com cara de coisa vagabunda e os técnicozões falaram que era de boa,vai tranquila). cu
-1	terceiro notebook dell que da problema com internet wi fi aqui em casa
-1	um caso lamentável de uma suposta ""grande empresa"" que lança no mercado um produto com incompatibilidades na..."
-1	agradeço quem quiser me dar um notebook novo mas dessa vez não quero dell,péssimo atendimento pós venda e a bateria uma bosta
-1	comprar memória pro notebook ? impossível! o jeito é reclamar da dell no fulano  … fulano fulano fulano
1	creiam,após dois anos com um notebook dell (que mesmo sendo de entrada eu amo),graças ao analista de sistema
1	eu me lembro de ter visto um dell pra ela,na época. dell é tão amor,quando for comprar meu notebook vou querer um com certeza
1	só desabafando, preciso de um notebook novo urgentemente de preferencia um dell pois o hp que eu tenho já morreu?
1	acho que vale muito a pena ultrapassar um pouco meu orçamento por um notebook que seja dell e,especialmente,com processador i5
1	gente,garantia da dell é muito foda,o técnico já veio e já arrumou meu note
-1	essa merda de notebook novinho já ta dando problema. #dell :/
1	desliguei o outro notebook só pra usar o dell e nossa, que silencio huahuahuahua
1	foi amor a primeira vista
-1	fulano fulano amigos estou com o segundo notebook defeituoso vendido pela dell a mais de 10 dias tentando contato e sou enrolado
-1	todo mundo que conheço e comprou dell teve algum problema, seja na entrega ou com o notebook
1	obrigada ao atendente da dell que consertou meu notebook prometo não entrar mais em porno vlw flw
-1	vou ter que chamar o técnico da dell porque a tela do notebook ta com uma pintinha aff e eu que ja comprei logo a dell porque pensei nao dar problema
1	depois da dell,qual a melhor marca de notebook ?
-1	como se eu fosse comprar mais alguma coisa na dell depois dessa putaria com o meu notebook
1	cegonha trouxe meu bebê ou seja a dell entregou meu notebook novo estou chorando
1	notebook natinha - o segundo! dell é vida
-1	nunca,mas jamais comprem notebook da fulano fulano fulano porque as máquinas estragam em menos de 1 ano e eles não consertam!
1	fulano, acredite, a dell é uma das poucas marcas de notebook que ainda prestam. tinha um notebook da hp que o sensor wi fi derretia
1	e é por isso que meu proximo notebook vai ser um dell: porque ó… sem chances
-1	2 anos após ter comprado o notebook , eu encontrei a entrada pra cartão de memória. culpa da dell
-1	vou comprar um notebook da hp. a dell é uma merda,tenho um ódio fodido dessa empresa fdp
-1	meu notebook ficou zoado desde que a dell instalou o programa de reconhecer rosto. que ódio!
-1	tu olha o preço do macbook e pensa: vou ver o preço do dell... você ve os preços do dell: - eu mesmo arrumo meu notebook
1	3 meses com meu notebook da dell com o linux,e nunca vi travar,o outro notebook de casa recém formatado menos de um mês já travou 3x
-1	uma dor de cabeça chamada fulano #putodavida #revotado #serviçopéssimo #reclamação fulano
-1	daora ,ia mandar um email pra dell, perguntando se meu notebook vai funcionar de boa com o windows 10. minha garantia expirou
-1	é fácil, atrás de um notebook da dell ou iphone, julgar alguém que rala o dia todo para sustentar uma família e mostrar o futebol a filha
-1	no momento em mais uma das minha cerca de 15 ligações pra tentar resolver o problema do meu notebook com a dell
-1	existe notebook da dell por 15 mil reais gente meu deus
1	dell melhor empresa,nao deu uma semana os loco vieram na baia trocar o lcd do note,sem custo
-1	reclame aqui - dell computadores do brasil - não consigo pedir para conserto de notebook
-1	caraca o meu notebook tá dando trabalho para o tecnico. isso porque é dell
-1	30 dias para entregar um notebook dell?
1	obrigado dell pelo presentinho.... bolsa pra notebook de 15"" e hd de 1tb... consultoria dell é na rede
-1	entro no site da dell com a intenção de comprar o notebook mais barato, aí eles fazem a comparação com os mais caros
1	meu notebook resolveu ligar depois de 2 anos. dell te amo
1	a propósito,vi um notebook lindo hoje,da dell,era quadradão do jeito que eu gosto asoidhjasiofd
1	fulano, samsung, sony e dell são as melhores pra notebook
-1	para de me mandar carta dell não vou comprar outro notebook para serio para
-1	reclame aqui - dell computadores do brasil - trinca no touch screen display (tela) no notebook
-1	uma dica pra vida: nunca comprem notebook da dell e nem paguem garantia estendida
-1	fulano caso parecido com a dell e a frente do leitor de dvd do notebook . queriam que enviasse pra lá,pagando preço de um drive completo
-1	precisa de suporte fulano no fim de semana? esqueça! problemas no carregador do notebook novo na sexta noite,esperando ate 5 dias pra repor!
-1	sério dell,eu tenho que decorar a quantidade de apitos que o retardado do meu notebook da?
-1	proximo notebook vou comprar da acer porque dell nunca mais que coisa horrivel
1	estou paquerando um notebook maravilhoso da dell que comprarei em breve
-1	desinstalei a atualização dell e o notebook parou de travar... olha a dell querendo travar meu notebook com atualizações de touchpad
1	fulano,tô nem usando quase ( dia de semana só uso o note,tô com um dell i5 teclado iluminado um tesão) e tô na busca do carro ahahah
-1	pra quem tem notebook fulano  se prepare: quando sua máquina fizer mais de 5 anos,a dell te vira as costas,só te resta jogar fora! #chatiada
-1	reclame aqui - dell computadores do brasil - preciso da minha chave de ativação e a dell esta
-1	reclame aqui - dell computadores do brasil - item faltante - compra realizada em 09/02/2015 e
1	finalmente meu notebook novo chegou!
1	feliz com o meu notebook novo ? #dell ??? ( casa do amor)
-1	dúvida existencial: vou parar de reclamar da dell quando eles arrumarem meu notebook ?
1	volta pra mim notebook da dell, seu lindo, sinto falta de apertar suas teclas
-1	fulano r$ 1.603,29 pra trocar só a tela de um notebook que custou r$ 2399? cês tão de zoeira?
-1	cuidado com a dell. adquiri um notebook dell com office incluído. não mandaram a chave do produto e ainda me mandam falar com a microsoft
-1	comprei um notebook da dell,foi encontrado um problema,a quase um mês que tento resolver e não consigo,pois o suporte e horrível
-1	fulano pior eu que tenho o meu celular com android e meu notebook fulano com menos de 1 ano de uso,mas já os odeio tanto todo dia
-1	talvez trocar o notebook não tenha sido uma boa opção. rodava de boa no hp,agora no dell... dells me livre!
-1	eu deveria ter comprado um notebook hp, mas fiz a besteira de comprar um dell
1	então,não sei vocês mas eu tenho notebook da #dell #vostro lindão e foi meu namorado fofo que me deeeeu
1	fulano meu irmão tem um notebook da dell é uma boa marca acho
1	muito legal esses travesseiros de notebook da dell
-1	preciso formatar meu notebook urgente. mas essa dell é tão chata que se eu tentar formatar é capaz de ferrar ele mais ainda ?
-1	eu falo que a dell não sabe fazer carregador de notebook que dure mais que o mesmo porque na 1ª vez que deu problema eu vi que muitas
-1	getting #spam from fulano but its notebook in english,so i cant read it. está procurando acessórios básicos? #wtf #dellspam
-1	qual é o problema da dell com o windows 8.1,hein? já é o segundo notebook que vejo que dá problema com essa versão
-1	nada do notebook que eu comprei chegar,e ninguém da dell me dá uma explicação convincente,portanto: compra cancelada
-1	reclame aqui - dell computadores do brasil - garantia de notebook ,já e a quarta vez meu deus
-1	fulano hara desculpe incomoda-lo... tenho um notebook dell e após atualizar para windows 10 ele simplesmente não liga!! modelo inspiron 14z
-1	#dell  #lixo tô pensando seriamente em devolver meu notebook ... ele ainda não chegou,mas pelo que vejo
-1	resoluções para a vida: nunca comprar notebook dell ou celular samsung
-1	aí que notebook lixo dell bosta
-1	comprei uma bateria nova pro meu pc, porque não to afim de comprar notebook novo. mas esse site da dell é insuportável!
-1	fulano a atualização do meu windows 8 para o 10 (originais) novamente danificou meu note. quem pagará o reparo de r$ 700 da dell?
-1	a dell não está agindo de boa fé comigo. renoveu o suporte do meu notebook até 2016 e depois de 30 meses exigem nf pra me atender
1	muito satisfeito com o notebook da dell aqui,é demais! fulano
-1	fulano ultrabook dá dell não ultrabook,é um monstro como todo notebook . viaja no peso nas especificações! eu curti um da lg
-1	só confirmando... #dell nunca mais! #ja eras o note
-1	nunca mais compro notebook da dell
-1	reiniciando teu cu notebook dell filho da puta!
1	eu olho pro meu notebook agora e me amaldiçôo por não ter comprado um asus, acer ou um dell
-1	nunca vi um notebook recém novo travar como esse, velho. ainda é da dell
-1	sem notebook de novo... parece brincadeira de mau gosto. #dell
-1	aparentemente meu notebook dell é um dos poucos que simplesmente não funcionam con o microsoft wireless display adapter
-1	dá uma olhada nessa reclamação contra fulano computadores do brasil no fulano -
1	fulano notebook do sheldon é dell. melhor argumento não há?
1	pessoal, quem precisar de um notebook pode ir nesse que vale muito a pena: dell core i7 com 16gb de memória
-1	madrugada ajeitando um notebook . depois de tanto quebrar a cabeça,finalmente arrumei a solução pro ubuntu 64 bits no notebook dell
-1	primeiro susto - resolvido - dell: o notebook está carregado, mas não liga
-1	nunca mais compro notebook da dell
-1	notebook dell não compro mais. toda hora abrem avisos de atualização/recuperação do sistema que nao servem pra nada. querem ganhar vendendo inutilidade
-1	ubuntu não se dá bem com o hardware desse notebook dell inspiron
-1	e todo mundo sabe que o que mais mata notebook é temperatura. os da hp e dell esquentam até o processador forçar desligamento
1	ai sua mãe interrompe a atualização do notebook e ele não liga mais obg #dell #dellbrasil pela atenção,obg cara que me atendeu. salvaram meu dia!
-1	meu notebook está uma lástima, acho que o pele elogiou a dell
-1	dá uma olhada nessa reclamação que eu fiz contra dell computadores do brasil no fulano
-1	o meu notebook da dell mal chegou e eu já tô quase arrependido da compra... pelas reclamações que vi ele só vai me dar dor de cabeça
-1	essa novela precisa ter fim! fulano -
-1	meu notebook da dell,que não tem nem 2 meses de uso,desligou sozinho e o meu coração parou junto
-1	quero comprar um notebook novo,esse aqui não dá mais,pelo amor de deus. comprar da dell foi a pior decisão que eu fiz, sério
-1	a dor de cabeça que o meu notebook dell nunca deu o meu fulano que foi muito mais caro tá dando. péssimo pós venda
1	vai toma no cu notebook da dell é muito bom
1	e aqui em casa mesmo fez a troca por uma placa novinha. e tenho meu notebook inteirinho,intacto e normal novamente? entao,valeu fulano
-1	eu tenho um notebook antigo da hp aque que tem uns 5 anos e ainda funciona beleza. só é lento. aí o dell me apronta uma dessas
1	preciso de um notebook da dell nao aguento mais essa porra da samsung
1	comprei um notebook da fulano em 2009 e nunca deu problema,além disso está rodando o windows 10 sem nenhuma dificuldade. parabéns!
-1	vou instalar o windows 10 no notebook da minha mãe mas vou deixar ele formatar. eu quero matar esses programinhas da dell que vêm junto
1	mas meu notebook começando a ser frango nos traves da vida e olha que é dell a marca maravilha que todo o ser vivente me indicou e eu comprei
-1	pelo menos vou vender finalmente meu notebook dell,não quero nem cheiro dessa marca perto de mim nunca mais
1	meu próximo notebook , porquep
-1	eu só quero a porra do meu notebook , pelo amor de deus dell, libera essa merda logo
1	sem falar que o notebook da dell é maravilhoso. parabéns você que dá 5 mil em um só por causa de uma maçã
-1	dell - descaso total com o cliente
-1	nada pior que acordar ligar o notebook e descobrir que queimou a placa wifi #dell fulano
-1	fulano fulano tenho um pc dell e é so amor mas recentemente comprei um notebook e com 15 dias tava travando. resumindo: procon?
-1	reclame aqui - dell computadores do brasil - garantia de notebook , já e a quarta vez meu deus
-1	fulano fulano meu notebook tá com 2 anos e 2 meses. já tá caducando. que é isso!!! praticamente só uso word e internet!
-1	pelo amor e deus! como a dell faz notebook tão ruim. sos ! mac
-1	algum amigo aqui tem notebook dell e tem problemas toda vez que o pc sai do modo sono?
1	comprei meu notebook da dell ihuuu
-1	aí eu procuro uma bateria nova pro meu notebook de 5 aninhos e o fabricante não vende mais. #comofaz dell???
-1	comprei uma bateria da fulano para notebook . veio errada e danificada e a dell não troca pois já se passaram 7 dias apos o recebimento. foda!
-1	fulano agora que fui ver o ranking da dell no reclameaqui,só 29% das reclamações voltariam a fazer negócio,acho que entrei em uma furada
1	meu pc de casa faleceu. depois de tanta pesquisa comprei um notebook dell ? obrigada a todos pela indicação
-1	esse notebook da dell é uma verdadeira merda
1	meu esse notebook da dell é sensacional
-1	frustado com o atendimento da dell. notebook com 3 semanas deu problema no carregador. suporte ficou de me enviar um novo... fulano
-1	é a segunda vez que meu carregador para de funcionar misteriosamente. dell só sabe fazer computador porque acertar no carregador de note
-1	formatando notebook em pleno #domingo #sofrencia #dell #inspiron #casadeferreiroespetodepau
-1	socorro,esse notebook da dell sai o som embaixo. por que,designers,por quê?
1	como uma ferrari, ultrabook dell xps 13 tem potência e preço alto: o dell xps 13 não é um notebook para qualquer um
-1	ainda não consigo navegar na internet no meu notebook dell atualização de drivers e troca de placa não resolveu o problema!
-1	nao sei se é a dell ou se é o windows 8, mas meu notebook atualizou e simplesmente não liga
1	fulano fulano muito. notebook eu gosto da dell,samsung e hp
-1	paguei quase 3 mil reais num notebook top de linha da dell pra ele ficar esquentando e desligar quando eu mudo a posição da tela
1	eu achava que a placa de video do meu notebook era super bosta,mas é dell e roda muita coisa nele
-1	som do notebook da dell é baixinho,vou ter que largar uma gambiarra e conectar no som
-1	você atualiza o notebook da dell para o windows 10, a tela do notebook morre, você liga para a dell e mandam você ligar para a microsoft
-1	eu tava com um probleminha no note.consultor da dell falou que não tinha nada de errado.agora o sistema está sendo restaurado por erro dele
-1	eu odeio esse notebook da dell, mano, vocês não tem noção
-1	aff que bosta,meu notebook ta travando muito,de um jeito anormal... porra é um dell! não era pra ser assim!
-1	a velocidade da ""troca avançada"" da dell (substituição em garantia) é inversamente proporcional à pressa que eles..."
-1	depois de 56 (!) minutos com o suporte telefônico da dell, terei que enviar o notebook para a assistência
-1	meu notebook dell não está entrando no windows. e olha que eu desliguei ele certinho ontem a noite
1	fulano, compraria fácil um celular da dell, depois do notebook que comprei, amei
1	fulano eu tô juntando dinheiro pra comprar um desktop fodástico mesmo da dell mas por enquanto tenho que me virar com o note,mas ele
-1	podem ter certeza: eu nunca mais vou comprar um dell. nem que seja o último notebook da face da terra
-1	meu notebook era tao bonitinho quando chegou..agora ta uma desgraça pra remover todos esses virus. quase mandando pra dell
1	melhor coisa do notebook novo que a dell me mandou foi que o auto falante é tipo, muito alto!
1	meo notebook da dell é mol rapido selok rs
-1	vejo muito chupa rola de dell porque,não é porque teu notebook e da dell que ele vai ser bom. ainda mais inspiron,malz ai
-1	fulano notebook inspiron n4050 com o seguinte erro de hd - error code 2000.0142 - validation 37296 self test unsuccessful status:7. soluções?
-1	tenho um  notebook da dell tem um processador i7 e 8gb de ram e o google chrome trava a cada 10 minutos
1	notebook latitude dell teve hd substituido e formatado com sucesso windows 7 64bit. um cliente satisfeito
-1	tentando recuperar meu notebook com a fulano mas ta difícil. fulano
1	fulano. comprei um notebook da dell fera demais por 1600,acho que tu merece esse presente para sua alma
-1	então né,eu cliquei num negócio e o notebook reiniciou(ele tava fazendo algo de backup dell sei lá) aí né,foda
-1	aí não sei se fodo com a dell ou se com o pessoal que formatou meu notebook , socorro
1	comprei meu notebook da dell pelo site da fulano, deve chegar semana que vem. comprei dell por confiança na marca
1	notebook da positivo é péssimo,credo! melhor notebook é dell
-1	a dell viu meu nome e me vendeu o notebook com defeito, não é possível! um i5,6gb de memória, que não rende o que uns i3 2gb rendem por aí
1	a loja dell deu um notebook novo, de última geração (de uma linha bem melhor do que ela vai comprado), pra minha tia
-1	meu notebook não tem nem 6 meses e já está hibernando com 7% de bateria. maldita dell
-1	reclame aqui - dell computadores do brasil - nao carrega mesmo com o led da fonte aceso e verde
-1	a tecla delete do meu notebook dell tá com defeito. quando não funciona fica pressionando pra excluir tudo o que eu seleciono. e agora?
-1	queria muito que fosse mais rápido a atualização do note. a dell só fode os caras
-1	odeio meu notebook dell. uma bosta
-1	dá pra comprar outro notebook novo com o valor deste reparo da dell
1	enfim, a formatação do notebook ficou perfeita. o desempenho está 100% do vostro 3560. parabéns a fulano por deixar os drivers atualizados
1	demolidor me fez pensar em como estou comprando as coisas bacanas. tv e celular da samsung,como no seriado. notebook da dell
-1	reclamação contra dell fulano
-1	comprei um notebook dell pouco antes de eu viajar de férias. voltei domingo agora. o bicho já ta dando problemas. porque,sabe?
1	apesar de não ganhar comissão da dell, estou indicando esse notebook já com windows 10 essa semana, achei um bom
-1	no chat online da dell eu: acusa erro no hard drive,não acessa o windows. técnico: ok. você está no chat através do notebook ?
-1	vai tomar no cu dell do caralho nao aguento mais. segundo notebook com problema no mousepad
-1	sobre o touch do mouse do meu novo notebook dell,to achando uma droga,mas pelo custo benefício,não posso reclamar acho
1	o próximo notebook que entrar na minha vida vai ser um dell
-1	serio que vocês nunca precisem desmontar um notebook da dell,acabou de desmontar o meu aqui e posso disse que foi foda!
-1	se tem uma coisa que tenho certeza na vida é: se sua intenção com um notebook é conectar-se a internet via wifi, nao compre dell
1	fulano compra dellzao que fulano destroi nos notebook para games piratas chupa fulano nao paguei nada
-1	esperando deitado por uma promoção da fulano,para fechar negócio... to vendo que meu notebook não será #dell
-1	bateria do meu notebook dell parece que foi pro saco...mais essa
1	vejam só: entrou para manutenção um notebook dell, que por sinal excelente qualidade. após diagnostico com nossa
1	isso sim é um notebook . mas poderia ser mais fino e leve
1	o notebook da dell é muito foda,nunca mexi num melhor velho,eu ganhei um de presente do meu pai ? eu amei
-1	dá uma olhada nessa reclamação que eu fiz contra dell computadores do brasil no fulano
-1	a desculpa agora do suporte fulano fulano fulano é que tentaram contato e não conseguiram,estão de brincadeira! fulano
-1	alguém tem notebook dell e sabe como tirar essa caralha desse brilho adaptavel?
1	não se transforma fusca em ferrari, assim como não se transforma notebook positivo em notebook dell
1	dell é dell.... sistema de ventilação duplo em notebook ultrabook dell... show... #dell
-1	notebook da dell é ruim
-1	acho que na próxima vez que for comprar um notebook eu cruzo a fronteira,mas não compro mais com a dell. que bagunça
-1	comprei um notebook da dell. rapaz, se arrependimento matasse, eu tava já em decomposição. puta que pariu, que novela
-1	a tela do meu celular é bem melhor que o do meu notebook da dell,que horrível
-1	fulano meu notebook dell está dando 8 bips seguidos muito altos a todo momento,ele funciona perfeitmente mas acho que pode ser algum problema
1	fulano além disso a garantia da dell é excelente. meu último notebook deu problema no hd e eles foram trocar na minha casa
1	obrigado michael da dell pela atenção migo mas meu notebook voltou a estar bem
